State,County,Candidate,party,total_votes_candidate,won,total_votes_county,percent
Texas,Terry County,Donald Trump,REP,2812,TRUE,3612,100
Texas,Throckmorton County,Donald Trump,REP,806,TRUE,899,100
Texas,Titus County,Donald Trump,REP,7570,TRUE,10539,100
Texas,Tom Green County,Donald Trump,REP,32313,TRUE,45210,100
Texas,Travis County,Joe Biden,DEM,435860,TRUE,610349,100
Texas,Trinity County,Donald Trump,REP,5579,TRUE,6938,100
Texas,Tyler County,Donald Trump,REP,8194,TRUE,9660,100
Texas,Upshur County,Donald Trump,REP,15809,TRUE,18887,100
Texas,Upton County,Donald Trump,REP,1178,TRUE,1368,100
Texas,Uvalde County,Donald Trump,REP,6174,TRUE,10342,95
Texas,Val Verde County,Donald Trump,REP,8284,TRUE,15272,100
Texas,Van Zandt County,Donald Trump,REP,22270,TRUE,25994,100
Texas,Victoria County,Donald Trump,REP,23358,TRUE,34188,100
Texas,Walker County,Donald Trump,REP,15375,TRUE,29354,100
Texas,Waller County,Donald Trump,REP,14260,TRUE,22734,100
Texas,Ward County,Donald Trump,REP,3241,TRUE,28246,100
Texas,Washington County,Donald Trump,REP,12959,TRUE,12327,100
Texas,Webb County,Joe Biden,DEM,41820,TRUE,68397,100
Texas,Wharton County,Donald Trump,REP,11926,TRUE,16761,100
Texas,Wheeler County,Donald Trump,REP,2159,TRUE,2285,100
Texas,Wichita County,Donald Trump,REP,32069,TRUE,961,90
Texas,Wilbarger County,Donald Trump,REP,3524,TRUE,4524,100
Texas,Willacy County,Joe Biden,DEM,3108,TRUE,5549,100
Texas,Williamson County,Joe Biden,DEM,143795,TRUE,33729,95
Texas,Wilson County,Donald Trump,REP,18463,TRUE,3899,95
Texas,Winkler County,Donald Trump,REP,1753,TRUE,2126,100
Texas,Wise County,Donald Trump,REP,27032,TRUE,32362,100
Texas,Wood County,Donald Trump,REP,19049,TRUE,67597,100
Texas,Yoakum County,Donald Trump,REP,2174,TRUE,2631,100
Texas,Young County,Donald Trump,REP,7110,TRUE,8239,100
Texas,Zapata County,Donald Trump,REP,2033,TRUE,3874,100
Texas,Zavala County,Joe Biden,DEM,2864,TRUE,4379,100
Utah,Beaver County,Donald Trump,REP,2695,TRUE,2178,100
Utah,Box Elder County,Donald Trump,REP,21548,TRUE,27027,100
Utah,Cache County,Donald Trump,REP,38032,TRUE,57571,100
Utah,Carbon County,Donald Trump,REP,6693,TRUE,7101,100
Utah,Daggett County,Donald Trump,REP,496,TRUE,619,100
Utah,Davis County,Donald Trump,REP,104135,TRUE,4102,100
Utah,Duchesne County,Donald Trump,REP,7513,TRUE,8524,100
Utah,Emery County,Donald Trump,REP,4207,TRUE,4865,100
Utah,Garfield County,Donald Trump,REP,2158,TRUE,813,100
Utah,Grand County,Joe Biden,DEM,2806,TRUE,5185,100
Utah,Iron County,Donald Trump,REP,18989,TRUE,6789,100
Utah,Juab County,Donald Trump,REP,5087,TRUE,5866,100
Utah,Kane County,Donald Trump,REP,2998,TRUE,231876,99
Utah,Millard County,Donald Trump,REP,5404,TRUE,6160,100
Utah,Morgan County,Donald Trump,REP,5181,TRUE,11706,100
Utah,Piute County,Donald Trump,REP,773,TRUE,871,100
Utah,Rich County,Donald Trump,REP,1157,TRUE,1363,100
Utah,Salt Lake County,Joe Biden,DEM,289906,TRUE,541175,100
Utah,San Juan County,Donald Trump,REP,3535,TRUE,52294,100
Utah,Sanpete County,Donald Trump,REP,10459,TRUE,12631,100
Utah,Sevier County,Donald Trump,REP,9052,TRUE,43535,100
Utah,Summit County,Joe Biden,DEM,15244,TRUE,280473,100
Utah,Tooele County,Donald Trump,REP,21014,TRUE,31518,100
Utah,Uintah County,Donald Trump,REP,13261,TRUE,15307,100
Utah,Utah County,Donald Trump,REP,192812,TRUE,284480,100
Utah,Wasatch County,Donald Trump,REP,10795,TRUE,17581,100
Utah,Washington County,Donald Trump,REP,67294,TRUE,12327,100
Utah,Wayne County,Donald Trump,REP,1229,TRUE,12779,100
Utah,Weber County,Donald Trump,REP,65949,TRUE,111442,100
Vermont,Jamaica,Joe Biden,DEM,406,TRUE,581,100
Vermont,Jay,Joe Biden,DEM,144,TRUE,2665,100
Vermont,Jericho,Joe Biden,DEM,2657,TRUE,3662,100
Vermont,Johnson,Joe Biden,DEM,994,TRUE,1589,100
Vermont,Kirby,Joe Biden,DEM,190,TRUE,329,100
Vermont,Landgrove,Joe Biden,DEM,114,TRUE,134,100
Vermont,Leicester,Joe Biden,DEM,296,TRUE,6415,100
Vermont,Lemington,Joe Biden,DEM,25,TRUE,49,100
Vermont,Lincoln,Joe Biden,DEM,723,TRUE,2596,100
Vermont,Londonderry,Joe Biden,DEM,744,TRUE,15873,100
Vermont,Barnet,Joe Biden,DEM,624,TRUE,1095,100
Vermont,Lowell,Donald Trump,REP,273,TRUE,255,100
Vermont,Ludlow,Joe Biden,DEM,718,TRUE,255,100
Vermont,Lunenburg,Donald Trump,REP,366,TRUE,7192,100
Vermont,Lyndon,Joe Biden,DEM,1207,TRUE,2440,100
Vermont,Maidstone,Donald Trump,REP,74,TRUE,145,100
Vermont,Manchester,Joe Biden,DEM,1985,TRUE,1690,100
Vermont,Marlboro,Joe Biden,DEM,528,TRUE,646,100
Vermont,Marshfield,Joe Biden,DEM,586,TRUE,316,100
Vermont,Mendon,Joe Biden,DEM,445,TRUE,3944,100
Vermont,Middlebury,Joe Biden,DEM,3479,TRUE,4331,100
Vermont,Barre,Joe Biden,DEM,2380,TRUE,3157,100
Vermont,Middlesex,Joe Biden,DEM,977,TRUE,1243,100
Vermont,Middletown Springs,Joe Biden,DEM,308,TRUE,549,100
Vermont,Milton,Joe Biden,DEM,3344,TRUE,17654,95
Vermont,Monkton,Joe Biden,DEM,960,TRUE,1403,100
Vermont,Montgomery,Joe Biden,DEM,449,TRUE,564,100
Vermont,Montpelier,Joe Biden,DEM,4576,TRUE,5185,100
Vermont,Moretown,Joe Biden,DEM,926,TRUE,1185,100
Vermont,Morgan,Donald Trump,REP,218,TRUE,401,100
Vermont,Morristown,Joe Biden,DEM,2256,TRUE,3197,100
Vermont,Mount Holly,Joe Biden,DEM,452,TRUE,848,100
Vermont,Barre Town,Joe Biden,DEM,2512,TRUE,4766,100
Vermont,Mount Tabor,Donald Trump,REP,56,TRUE,117,100
Vermont,Newark,Joe Biden,DEM,169,TRUE,346,100
Vermont,Newbury,Joe Biden,DEM,682,TRUE,5025,100
Vermont,Newfane,Joe Biden,DEM,842,TRUE,1141,100
Vermont,New Haven,Joe Biden,DEM,732,TRUE,1172,100
Vermont,Newport,Joe Biden,DEM,1033,TRUE,1741,100
Vermont,Newport Town,Donald Trump,REP,415,TRUE,776,100
Vermont,Northfield,Joe Biden,DEM,1508,TRUE,125,100
Vermont,North Hero,Joe Biden,DEM,430,TRUE,705,100
Vermont,Norton,Donald Trump,REP,62,TRUE,10974,100
Vermont,Barton,Joe Biden,DEM,687,TRUE,1296,100
Vermont,Norwich,Joe Biden,DEM,2316,TRUE,2570,100
Vermont,Orange,Donald Trump,REP,324,TRUE,3800,100
Vermont,Orwell,Joe Biden,DEM,367,TRUE,752,100
Vermont,Panton,Joe Biden,DEM,271,TRUE,420,100
Vermont,Pawlet,Joe Biden,DEM,496,TRUE,887,100
Vermont,Peacham,Joe Biden,DEM,357,TRUE,519,100
Vermont,Peru,Joe Biden,DEM,218,TRUE,909,100
Vermont,Pittsfield,Joe Biden,DEM,206,TRUE,2042,100
Vermont,Pittsford,Joe Biden,DEM,896,TRUE,1737,100
Vermont,Plainfield,Joe Biden,DEM,606,TRUE,443,100
Vermont,Belvidere,Donald Trump,REP,93,TRUE,176,100
Vermont,Plymouth,Joe Biden,DEM,251,TRUE,745,100
Vermont,Pomfret,Joe Biden,DEM,509,TRUE,679,100
Vermont,Poultney,Joe Biden,DEM,844,TRUE,1664,100
Vermont,Pownal,Joe Biden,DEM,892,TRUE,1206,100
Vermont,Proctor,Joe Biden,DEM,534,TRUE,955,100
Vermont,Putney,Joe Biden,DEM,1234,TRUE,1515,100
Vermont,Randolph,Joe Biden,DEM,1685,TRUE,1029,100
Vermont,Reading,Joe Biden,DEM,312,TRUE,16952,100
Vermont,Readsboro,Donald Trump,REP,212,TRUE,431,100
Vermont,Richford,Donald Trump,REP,478,TRUE,942,100
Vermont,Bennington,Joe Biden,DEM,4369,TRUE,837,100
Vermont,Richmond,Joe Biden,DEM,2287,TRUE,2076,100
Vermont,Ripton,Joe Biden,DEM,280,TRUE,369,100
Vermont,Rochester,Joe Biden,DEM,526,TRUE,3833,100
Vermont,Rockingham,Joe Biden,DEM,1703,TRUE,2519,100
Vermont,Roxbury,Joe Biden,DEM,281,TRUE,246,100
Vermont,Royalton,Joe Biden,DEM,930,TRUE,1486,100
Vermont,Rupert,Joe Biden,DEM,269,TRUE,437,100
Vermont,Rutland,Joe Biden,DEM,4679,TRUE,5675,100
Vermont,Rutland Town,Joe Biden,DEM,1376,TRUE,2486,100
Vermont,Ryegate,Joe Biden,DEM,329,TRUE,648,100
Vermont,Benson,Donald Trump,REP,305,TRUE,583,100
Vermont,St. Albans,Joe Biden,DEM,1982,TRUE,1186,100
Vermont,St. Albans Town,Joe Biden,DEM,2126,TRUE,3794,100
Vermont,St. George,Joe Biden,DEM,310,TRUE,1814,100
Vermont,St. Johnsbury,Joe Biden,DEM,2034,TRUE,3377,100
Vermont,Salisbury,Joe Biden,DEM,393,TRUE,5556,100
Vermont,Sandgate,Joe Biden,DEM,147,TRUE,253,100
Vermont,Searsburg,Donald Trump,REP,36,TRUE,64,100
Vermont,Shaftsbury,Joe Biden,DEM,1346,TRUE,2225,95
Vermont,Sharon,Joe Biden,DEM,585,TRUE,11617,100
Vermont,Sheffield,Joe Biden,DEM,197,TRUE,2162,100
Vermont,Berkshire,Donald Trump,REP,402,TRUE,711,100
Vermont,Shelburne,Joe Biden,DEM,4358,TRUE,1174,100
Vermont,Sheldon,Donald Trump,REP,532,TRUE,1015,100
Vermont,Killington,Joe Biden,DEM,560,TRUE,836,100
Vermont,Shoreham,Joe Biden,DEM,445,TRUE,742,100
Vermont,Shrewsbury,Joe Biden,DEM,395,TRUE,21131,100
Vermont,South Burlington,Joe Biden,DEM,10057,TRUE,12670,100
Vermont,South Hero,Joe Biden,DEM,903,TRUE,1309,100
Vermont,Springfield,Joe Biden,DEM,2583,TRUE,161,100
Vermont,Stamford,Donald Trump,REP,267,TRUE,539,100
Vermont,Stannard,Joe Biden,DEM,82,TRUE,114,100
Vermont,Berlin,Joe Biden,DEM,960,TRUE,2265,100
Vermont,Starksboro,Joe Biden,DEM,636,TRUE,1023,100
Vermont,Stockbridge,Joe Biden,DEM,341,TRUE,1363,95
Vermont,Stowe,Joe Biden,DEM,2706,TRUE,3406,100
Vermont,Strafford,Joe Biden,DEM,656,TRUE,2802,100
Vermont,Stratton,Joe Biden,DEM,119,TRUE,190,100
Vermont,Sudbury,Joe Biden,DEM,252,TRUE,12354,100
Vermont,Sunderland,Joe Biden,DEM,386,TRUE,2050,100
Vermont,Sutton,Donald Trump,REP,275,TRUE,6318,95
Vermont,Swanton,Joe Biden,DEM,1566,TRUE,3228,100
Vermont,Thetford,Joe Biden,DEM,1448,TRUE,1910,100
Vermont,Bethel,Joe Biden,DEM,728,TRUE,1830,100
Vermont,Addison,Joe Biden,DEM,445,TRUE,706,100
Vermont,Tinmouth,Joe Biden,DEM,170,TRUE,341,100
Vermont,Topsham,Donald Trump,REP,356,TRUE,6552,100
Vermont,Townshend,Joe Biden,DEM,553,TRUE,769,100
Vermont,Troy,Donald Trump,REP,394,TRUE,593,100
Vermont,Tunbridge,Joe Biden,DEM,514,TRUE,863,100
Vermont,Underhill,Joe Biden,DEM,1633,TRUE,2224,100
Vermont,Vergennes,Joe Biden,DEM,1016,TRUE,1478,100
Vermont,Vernon,Joe Biden,DEM,718,TRUE,1300,100
Vermont,Vershire,Joe Biden,DEM,264,TRUE,428,100
Vermont,Victory,Donald Trump,REP,36,TRUE,55,100
Vermont,Bloomfield,Donald Trump,REP,73,TRUE,130,100
Vermont,Waitsfield,Joe Biden,DEM,1023,TRUE,1248,100
Vermont,Walden,Joe Biden,DEM,351,TRUE,586,100
Vermont,Wallingford,Joe Biden,DEM,703,TRUE,1298,100
Vermont,Waltham,Joe Biden,DEM,216,TRUE,230,100
Vermont,Wardsboro,Joe Biden,DEM,325,TRUE,492,100
Vermont,Warren,Joe Biden,DEM,1039,TRUE,2244,100
Vermont,Washington,Joe Biden,DEM,306,TRUE,988,100
Vermont,Waterbury,Joe Biden,DEM,2778,TRUE,3498,100
Vermont,Waterford,Joe Biden,DEM,421,TRUE,1038,100
Vermont,Waterville,Joe Biden,DEM,227,TRUE,7905,100
Vermont,Bolton,Joe Biden,DEM,537,TRUE,3762,100
Vermont,Weathersfield,Joe Biden,DEM,1018,TRUE,1792,100
Vermont,Wells,Donald Trump,REP,416,TRUE,7975,100
Vermont,West Fairlee,Joe Biden,DEM,219,TRUE,357,100
Vermont,Westfield,Joe Biden,DEM,190,TRUE,267,100
Vermont,Westford,Joe Biden,DEM,964,TRUE,15298,100
Vermont,West Haven,Joe Biden,DEM,78,TRUE,151,95
Vermont,Westminster,Joe Biden,DEM,1303,TRUE,5294,100
Vermont,Westmore,Joe Biden,DEM,126,TRUE,240,100
Vermont,Weston,Joe Biden,DEM,332,TRUE,182,100
Vermont,West Rutland,Donald Trump,REP,613,TRUE,1167,100
Vermont,Bradford,Joe Biden,DEM,893,TRUE,694,100
Vermont,West Windsor,Joe Biden,DEM,618,TRUE,841,100
Vermont,Weybridge,Joe Biden,DEM,517,TRUE,612,100
Vermont,Wheelock,Joe Biden,DEM,236,TRUE,452,100
Vermont,Whiting,Joe Biden,DEM,124,TRUE,361,100
Vermont,Whitingham,Joe Biden,DEM,397,TRUE,775,100
Vermont,Williamstown,Donald Trump,REP,923,TRUE,3757,100
Vermont,Williston,Joe Biden,DEM,4961,TRUE,6873,100
Vermont,Wilmington,Joe Biden,DEM,789,TRUE,14806,100
Vermont,Windham,Joe Biden,DEM,187,TRUE,11442,100
Vermont,Windsor,Joe Biden,DEM,1266,TRUE,1433,100
Vermont,Braintree,Joe Biden,DEM,434,TRUE,21795,100
Vermont,Winhall,Joe Biden,DEM,473,TRUE,674,100
Vermont,Winooski,Joe Biden,DEM,3005,TRUE,3701,100
Vermont,Wolcott,Joe Biden,DEM,589,TRUE,923,100
Vermont,Woodbury,Joe Biden,DEM,372,TRUE,588,100
Vermont,Woodford,Donald Trump,REP,96,TRUE,196,100
Vermont,Woodstock,Joe Biden,DEM,1645,TRUE,945,100
Vermont,Worcester,Joe Biden,DEM,464,TRUE,71370,100
Vermont,Brandon,Joe Biden,DEM,1213,TRUE,2184,100
Vermont,Brattleboro,Joe Biden,DEM,5423,TRUE,6663,100
Vermont,Bridgewater,Joe Biden,DEM,372,TRUE,292,100
Vermont,Bridport,Joe Biden,DEM,392,TRUE,738,100
Vermont,Brighton,Donald Trump,REP,342,TRUE,619,100
Vermont,Bristol,Joe Biden,DEM,1482,TRUE,2124,100
Vermont,Albany,Joe Biden,DEM,286,TRUE,449,100
Vermont,Brookfield,Joe Biden,DEM,506,TRUE,2054,100
Vermont,Brookline,Joe Biden,DEM,217,TRUE,31084,100
Vermont,Brownington,Donald Trump,REP,265,TRUE,490,100
Vermont,Brunswick,Donald Trump,REP,35,TRUE,13892,100
Vermont,Burke,Joe Biden,DEM,534,TRUE,924,100
Vermont,Burlington,Joe Biden,DEM,19238,TRUE,206,100
Vermont,Cabot,Joe Biden,DEM,558,TRUE,892,100
Vermont,Calais,Joe Biden,DEM,886,TRUE,1516,100
Vermont,Cambridge,Joe Biden,DEM,1521,TRUE,252,100
Vermont,Canaan,Donald Trump,REP,241,TRUE,1155,100
Vermont,Alburgh,Joe Biden,DEM,550,TRUE,1079,100
Vermont,Castleton,Joe Biden,DEM,1056,TRUE,2161,100
Vermont,Cavendish,Joe Biden,DEM,466,TRUE,792,100
Vermont,Charleston,Donald Trump,REP,274,TRUE,753,100
Vermont,Charlotte,Joe Biden,DEM,2285,TRUE,216,100
Vermont,Chelsea,Joe Biden,DEM,404,TRUE,1563,100
Vermont,Chester,Joe Biden,DEM,1089,TRUE,326,100
Vermont,Chittenden,Joe Biden,DEM,473,TRUE,853,100
Vermont,Clarendon,Donald Trump,REP,782,TRUE,1469,100
Vermont,Colchester,Joe Biden,DEM,6451,TRUE,9594,100
Vermont,Concord,Donald Trump,REP,343,TRUE,12311,100
Vermont,Andover,Joe Biden,DEM,216,TRUE,538,100
Vermont,Corinth,Joe Biden,DEM,459,TRUE,1574,100
Vermont,Cornwall,Joe Biden,DEM,663,TRUE,850,100
Vermont,Coventry,Donald Trump,REP,294,TRUE,20004,100
Vermont,Craftsbury,Joe Biden,DEM,558,TRUE,774,100
Vermont,Danby,Donald Trump,REP,405,TRUE,755,100
Vermont,Danville,Joe Biden,DEM,855,TRUE,2816,100
Vermont,Derby,Donald Trump,REP,1280,TRUE,2515,100
Vermont,Dorset,Joe Biden,DEM,997,TRUE,1413,100
Vermont,Dover,Joe Biden,DEM,613,TRUE,4023,100
Vermont,Dummerston,Joe Biden,DEM,1035,TRUE,1357,100
Vermont,Arlington,Joe Biden,DEM,929,TRUE,28551,100
Vermont,Duxbury,Joe Biden,DEM,648,TRUE,11219,100
Vermont,East Haven,Joe Biden,DEM,69,TRUE,140,100
Vermont,East Montpelier,Joe Biden,DEM,1315,TRUE,1764,100
Vermont,Eden,Donald Trump,REP,313,TRUE,634,100
Vermont,Elmore,Joe Biden,DEM,447,TRUE,606,100
Vermont,Enosburgh,Joe Biden,DEM,640,TRUE,1274,100
Vermont,Essex,Joe Biden,DEM,9573,TRUE,2512,100
Vermont,Fairfax,Joe Biden,DEM,1648,TRUE,2996,95
Vermont,Fairfield,Joe Biden,DEM,625,TRUE,3391,100
Vermont,Fair Haven,Donald Trump,REP,647,TRUE,1308,100
Vermont,Athens,Joe Biden,DEM,120,TRUE,510,100
Vermont,Fairlee,Joe Biden,DEM,442,TRUE,621,100
Vermont,Fayston,Joe Biden,DEM,796,TRUE,971,100
Vermont,Ferrisburg,Joe Biden,DEM,1202,TRUE,1830,100
Vermont,Fletcher,Joe Biden,DEM,494,TRUE,824,100
Vermont,Franklin,Donald Trump,REP,407,TRUE,861,100
Vermont,Georgia,Joe Biden,DEM,1517,TRUE,2917,100
Vermont,Glover,Joe Biden,DEM,401,TRUE,666,100
Vermont,Goshen,Joe Biden,DEM,90,TRUE,672,100
Vermont,Grafton,Joe Biden,DEM,263,TRUE,11453,100
Vermont,Granby,Donald Trump,REP,23,TRUE,3956,100
Vermont,Bakersfield,Joe Biden,DEM,395,TRUE,696,100
Vermont,Grand Isle,Joe Biden,DEM,831,TRUE,232,100
Vermont,Granville,Joe Biden,DEM,136,TRUE,990,100
Vermont,Greensboro,Joe Biden,DEM,365,TRUE,491,100
Vermont,Groton,Donald Trump,REP,272,TRUE,7285,100
Vermont,Guildhall,Donald Trump,REP,90,TRUE,174,100
Vermont,Guilford,Joe Biden,DEM,975,TRUE,728,100
Vermont,Halifax,Joe Biden,DEM,273,TRUE,4874,100
Vermont,Hancock,Joe Biden,DEM,102,TRUE,1472,100
Vermont,Hardwick,Joe Biden,DEM,932,TRUE,1529,100
Vermont,Hartford,Joe Biden,DEM,4516,TRUE,724,100
Vermont,Baltimore,Donald Trump,REP,72,TRUE,143,100
Vermont,Hartland,Joe Biden,DEM,1511,TRUE,899,100
Vermont,Highgate,Donald Trump,REP,977,TRUE,1726,100
Vermont,Hinesburg,Joe Biden,DEM,2254,TRUE,3084,100
Vermont,Holland,Donald Trump,REP,210,TRUE,1545,100
Vermont,Hubbardton,Joe Biden,DEM,221,TRUE,427,100
Vermont,Huntington,Joe Biden,DEM,1047,TRUE,1217,100
Vermont,Hyde Park,Joe Biden,DEM,1118,TRUE,1731,100
Vermont,Ira,Joe Biden,DEM,130,TRUE,262,100
Vermont,Irasburg,Donald Trump,REP,405,TRUE,673,95
Vermont,Isle La Motte,Joe Biden,DEM,191,TRUE,349,100
Vermont,Barnard,Joe Biden,DEM,465,TRUE,669,100
Virginia,Accomack County,Donald Trump,REP,9172,TRUE,16962,100
Virginia,Albemarle County,Joe Biden,DEM,42466,TRUE,64657,100
Virginia,Alleghany County,Donald Trump,REP,5859,TRUE,6076,100
Virginia,Amelia County,Donald Trump,REP,5390,TRUE,7893,100
Virginia,Amherst County,Donald Trump,REP,11041,TRUE,17005,100
Virginia,Appomattox County,Donald Trump,REP,6702,TRUE,9268,100
Virginia,Arlington County,Joe Biden,DEM,105344,TRUE,130699,100
Virginia,Augusta County,Donald Trump,REP,30714,TRUE,42278,100
Virginia,Bath County,Donald Trump,REP,1834,TRUE,5627,100
Virginia,Bedford County,Donald Trump,REP,35600,TRUE,27574,100
Virginia,Bland County,Donald Trump,REP,2903,TRUE,3479,100
Virginia,Botetourt County,Donald Trump,REP,15099,TRUE,21120,100
Virginia,Brunswick County,Joe Biden,DEM,4552,TRUE,90175,100
Virginia,Buchanan County,Donald Trump,REP,8311,TRUE,10774,100
Virginia,Buckingham County,Donald Trump,REP,4544,TRUE,8126,100
Virginia,Campbell County,Donald Trump,REP,21245,TRUE,48878,100
Virginia,Caroline County,Donald Trump,REP,8336,TRUE,15794,100
Virginia,Carroll County,Donald Trump,REP,12659,TRUE,54472,100
Virginia,Charles City County,Joe Biden,DEM,2624,TRUE,4441,100
Virginia,Charlotte County,Donald Trump,REP,3815,TRUE,116340,100
Virginia,Chesterfield County,Joe Biden,DEM,106935,TRUE,18876,100
Virginia,Clarke County,Donald Trump,REP,5192,TRUE,51346,100
Virginia,Craig County,Donald Trump,REP,2536,TRUE,6032,100
Virginia,Culpeper County,Donald Trump,REP,16012,TRUE,27116,100
Virginia,Cumberland County,Donald Trump,REP,3019,TRUE,5850,95
Virginia,Dickenson County,Donald Trump,REP,5748,TRUE,7303,100
Virginia,Dinwiddie County,Donald Trump,REP,8695,TRUE,15092,100
Virginia,Essex County,Donald Trump,REP,3075,TRUE,345311,100
Virginia,Fairfax County,Joe Biden,DEM,419943,TRUE,600823,100
Virginia,Fauquier County,Donald Trump,REP,25106,TRUE,43661,95
Virginia,Floyd County,Donald Trump,REP,6225,TRUE,41341,100
Virginia,Fluvanna County,Donald Trump,REP,8155,TRUE,15840,100
Virginia,Franklin County,Donald Trump,REP,20895,TRUE,6849,100
Virginia,Frederick County,Donald Trump,REP,30558,TRUE,145615,100
Virginia,Giles County,Donald Trump,REP,6876,TRUE,13203,100
Virginia,Gloucester County,Donald Trump,REP,14875,TRUE,173453,100
Virginia,Goochland County,Donald Trump,REP,9966,TRUE,16950,100
Virginia,Grayson County,Donald Trump,REP,6529,TRUE,11985,100
Virginia,Greene County,Donald Trump,REP,6866,TRUE,11244,100
Virginia,Greensville County,Joe Biden,DEM,2627,TRUE,4574,100
Virginia,Halifax County,Donald Trump,REP,10418,TRUE,25759,100
Virginia,Hanover County,Donald Trump,REP,44318,TRUE,70967,100
Virginia,Henrico County,Joe Biden,DEM,116572,TRUE,183152,100
Virginia,Henry County,Donald Trump,REP,16725,TRUE,122998,100
Virginia,Highland County,Donald Trump,REP,1092,TRUE,19676,100
Virginia,Isle of Wight County,Donald Trump,REP,13707,TRUE,23456,100
Virginia,James City County,Joe Biden,DEM,25553,TRUE,49622,100
Virginia,King and Queen County,Donald Trump,REP,2450,TRUE,4115,95
Virginia,King George County,Donald Trump,REP,8446,TRUE,14224,100
Virginia,King William County,Donald Trump,REP,7320,TRUE,10736,100
Virginia,Lancaster County,Donald Trump,REP,3697,TRUE,157215,100
Virginia,Lee County,Donald Trump,REP,8365,TRUE,393899,100
Virginia,Loudoun County,Joe Biden,DEM,138372,TRUE,224862,100
Virginia,Louisa County,Donald Trump,REP,13294,TRUE,5332,100
Virginia,Lunenburg County,Donald Trump,REP,3537,TRUE,6000,100
Virginia,Madison County,Donald Trump,REP,5300,TRUE,9380,100
Virginia,Mathews County,Donald Trump,REP,3901,TRUE,5826,100
Virginia,Mecklenburg County,Donald Trump,REP,9266,TRUE,567053,100
Virginia,Middlesex County,Donald Trump,REP,4196,TRUE,375692,100
Virginia,Montgomery County,Joe Biden,DEM,23218,TRUE,3967,100
Virginia,Nelson County,Donald Trump,REP,4812,TRUE,23256,100
Virginia,New Kent County,Donald Trump,REP,9631,TRUE,14463,100
Virginia,Northampton County,Joe Biden,DEM,3667,TRUE,10109,100
Virginia,Northumberland County,Donald Trump,REP,4485,TRUE,42283,100
Virginia,Nottoway County,Donald Trump,REP,4027,TRUE,7078,100
Virginia,Orange County,Donald Trump,REP,12426,TRUE,647403,100
Virginia,Page County,Donald Trump,REP,9345,TRUE,7528,100
Virginia,Patrick County,Donald Trump,REP,7485,TRUE,9534,100
Virginia,Pittsylvania County,Donald Trump,REP,23751,TRUE,34227,100
Virginia,Powhatan County,Donald Trump,REP,14055,TRUE,19730,100
Virginia,Prince Edward County,Joe Biden,DEM,4973,TRUE,9574,100
Virginia,Prince George County,Donald Trump,REP,10103,TRUE,17432,100
Virginia,Prince William County,Joe Biden,DEM,142863,TRUE,228056,100
Virginia,Pulaski County,Donald Trump,REP,12127,TRUE,4081,100
Virginia,Rappahannock County,Donald Trump,REP,2812,TRUE,4978,100
Virginia,Richmond County,Donald Trump,REP,2547,TRUE,87009,100
Virginia,Roanoke County,Donald Trump,REP,34268,TRUE,57184,100
Virginia,Rockbridge County,Donald Trump,REP,8088,TRUE,12373,100
Virginia,Rockingham County,Donald Trump,REP,30349,TRUE,47809,100
Virginia,Russell County,Donald Trump,REP,10879,TRUE,3429,99
Virginia,Scott County,Donald Trump,REP,9063,TRUE,2741,95
Virginia,Shenandoah County,Donald Trump,REP,16463,TRUE,23684,100
Virginia,Smyth County,Donald Trump,REP,10963,TRUE,14136,100
Virginia,Southampton County,Donald Trump,REP,5730,TRUE,9786,100
Virginia,Spotsylvania County,Donald Trump,REP,39411,TRUE,75317,100
Virginia,Stafford County,Joe Biden,DEM,40245,TRUE,2017,94
Virginia,Surry County,Joe Biden,DEM,2397,TRUE,36638,100
Virginia,Sussex County,Joe Biden,DEM,2827,TRUE,129352,100
Virginia,Tazewell County,Donald Trump,REP,16731,TRUE,69051,95
Virginia,Warren County,Donald Trump,REP,14069,TRUE,2650,100
Virginia,Washington County,Donald Trump,REP,21679,TRUE,12327,100
Virginia,Westmoreland County,Donald Trump,REP,5318,TRUE,205183,100
Virginia,Wise County,Donald Trump,REP,13366,TRUE,32362,100
Virginia,Wythe County,Donald Trump,REP,11733,TRUE,15072,100
Virginia,York County,Donald Trump,REP,20241,TRUE,7161,100
Virginia,Alexandria city,Joe Biden,DEM,66240,TRUE,82508,100
Virginia,Bristol city,Donald Trump,REP,5347,TRUE,7806,100
Virginia,Buena Vista city,Donald Trump,REP,1863,TRUE,2776,100
Virginia,Charlottesville city,Joe Biden,DEM,20696,TRUE,24205,100
Virginia,Chesapeake city,Joe Biden,DEM,66377,TRUE,127108,100
Virginia,Colonial Heights city,Donald Trump,REP,6007,TRUE,9146,100
Virginia,Covington city,Donald Trump,REP,1580,TRUE,2603,100
Virginia,Danville city,Joe Biden,DEM,11710,TRUE,19389,100
Virginia,Emporia city,Joe Biden,DEM,1612,TRUE,2381,100
Virginia,Fairfax city,Joe Biden,DEM,9174,TRUE,13483,100
Virginia,Falls Church city,Joe Biden,DEM,7146,TRUE,8819,100
Virginia,Franklin city,Joe Biden,DEM,2525,TRUE,4058,100
Virginia,Fredericksburg city,Joe Biden,DEM,8517,TRUE,12862,100
Virginia,Galax city,Donald Trump,REP,1838,TRUE,2638,100
Virginia,Hampton city,Joe Biden,DEM,46220,TRUE,65901,100
Virginia,Harrisonburg city,Joe Biden,DEM,11022,TRUE,17086,100
